"fed_state","species_cleaned","species_naturadb","rl_cat","naturadb_common_name","naturadb_cat","naturadb_val"
"Sachsen-Anhalt","Potamogeton gramineus","potamogeton-gramineus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton nitens","potamogeton-nitens","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton nodosus","potamogeton-nodosus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton obtusifolius","potamogeton-obtusifolius","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton polygonifolius","potamogeton-polygonifolius","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton praelongus","potamogeton-praelongus","R","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton pusillus","potamogeton-pusillus","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton rutilus","potamogeton-rutilus","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potamogeton trichoides","potamogeton-trichoides","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potentilla norvegica","potentilla-norvegica","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Potentilla supina","potentilla-supina","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Prunella laciniata","prunella-laciniata","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pseudorchis albida","pseudorchis-albida","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Puccinellia limosa","puccinellia-limosa","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pulicaria vulgaris","pulicaria-vulgaris","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pulsatilla alpina ssp. alba","pulsatilla-alpina","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pulsatilla vernalis","pulsatilla-vernalis","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pyrola chlorantha","pyrola-chlorantha","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pyrola media","pyrola-media","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pyrola minor","pyrola-minor","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Pyrola rotundifolia","pyrola-rotundifolia","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Radiola linoides","radiola-linoides","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus circinatus","ranunculus-circinatus","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus fluitans","ranunculus-fluitans","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus hederaceus","ranunculus-hederaceus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus illyricus","ranunculus-illyricus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus peltatus ssp. baudotii","ranunculus-peltatus","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus penicillatus","ranunculus-penicillatus","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus platanifolius","ranunculus-platanifolius","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ranunculus sardous","ranunculus-sardous","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rhinanthus glacialis","rhinanthus-glacialis","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rhynchospora alba","rhynchospora-alba","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rhynchospora fusca","rhynchospora-fusca","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rosa agrestis sa","rosa-agrestis-sa","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rosa balsamica","rosa-balsamica","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rosa marginata","rosa-marginata","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rosa pseudoscabriuscula","rosa-pseudoscabriuscula","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus affinis","rubus-affinis","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus arrhenii","rubus-arrhenii","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus atrichantherus","rubus-atrichantherus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus bertramii","rubus-bertramii","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus canescens","rubus-canescens","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus chloocladus","rubus-chloocladus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus chlorothyrsos","rubus-chlorothyrsos","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus condensatus","rubus-condensatus","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus constrictus","rubus-constrictus","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus dethardingii","rubus-dethardingii","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus elegantispinosus","rubus-elegantispinosus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus ferocior","rubus-ferocior","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus fioniae","rubus-fioniae","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus goniophorus","rubus-goniophorus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus hallandicus","rubus-hallandicus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus integribasis","rubus-integribasis","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus josefianus","rubus-josefianus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus lividus","rubus-lividus","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus macrothyrsus","rubus-macrothyrsus","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus meierottii","rubus-meierottii","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus sorbicus","rubus-sorbicus","G","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus wahlbergii","rubus-wahlbergii","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rubus xiphophorus","rubus-xiphophorus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Rumex arifolius","rumex-arifolius","R","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Ruppia maritima","ruppia-maritima","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sagina maritima","sagina-maritima","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Salicornia europaea ssp. brachystachya","salicornia-europaea","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Samolus valerandi","samolus-valerandi","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Saxifraga hirculus","saxifraga-hirculus","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Saxifraga rosacea","saxifraga-rosacea","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scheuchzeria palustris","scheuchzeria-palustris","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Schoenoplectus supinus","schoenoplectus-supinus","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Schoenus ferrugineus","schoenus-ferrugineus","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scilla vindobonensis","scilla-vindobonensis","R","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scirpoides holoschoenus ssp. australis","scirpoides-holoschoenus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scirpus radicans","scirpus-radicans","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scleranthus verticillatus","scleranthus-verticillatus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sclerochloa dura","sclerochloa-dura","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scolochloa festucacea","scolochloa-festucacea","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scorzonera laciniata","scorzonera-laciniata","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scorzonera parviflora","scorzonera-parviflora","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Scutellaria hastifolia","scutellaria-hastifolia","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sedum villosum","sedum-villosum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Selaginella selaginoides","selaginella-selaginoides","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Senecio erraticus","senecio-erraticus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Senecio germanicus","senecio-germanicus","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Setaria verticillata","setaria-verticillata","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Setaria verticilliformis","setaria-verticilliformis","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sisymbrium austriacum","sisymbrium-austriacum","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sisymbrium strictissimum","sisymbrium-strictissimum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Sparganium natans","sparganium-natans","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Spergula pentandra","spergula-pentandra","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Spergularia echinosperma","spergularia-echinosperma","R","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Spiranthes spiralis","spiranthes-spiralis","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stachys annua","stachys-annua","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stachys arvensis","stachys-arvensis","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stellaria glochidosperma","stellaria-glochidosperma","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stipa borysthenica","stipa-borysthenica","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stipa dasyphylla","stipa-dasyphylla","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Stipa tirsa","stipa-tirsa","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Suaeda maritima","suaeda-maritima","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Symphytum bohemicum","symphytum-bohemicum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum balticum","taraxacum-balticum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum bavaricum","taraxacum-bavaricum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum brandenburgicum","taraxacum-brandenburgicum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum frisicum","taraxacum-frisicum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum hollandicum","taraxacum-hollandicum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum nordstedtii","taraxacum-nordstedtii","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum palustre","taraxacum-palustre","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum paucilobum","taraxacum-paucilobum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum subalpinum","taraxacum-subalpinum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Taraxacum trilobifolium","taraxacum-trilobifolium","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Tephroseris integrifolia","tephroseris-integrifolia","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Tephroseris palustris","tephroseris-palustris","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thalictrum aquilegiifolium","thalictrum-aquilegiifolium","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thalictrum simplex ssp. tenuifolium","thalictrum-simplex","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thelypteris limbosperma","thelypteris-limbosperma","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thesium alpinum","thesium-alpinum","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thesium ebracteatum","thesium-ebracteatum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thesium linophyllon","thesium-linophyllon","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Thesium pyrenaicum","thesium-pyrenaicum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Tofieldia calyculata","tofieldia-calyculata","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Tordylium maximum","tordylium-maximum","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Torilis arvensis ssp. recta","torilis-arvensis","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trichophorum alpinum","trichophorum-alpinum","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trichophorum germanicum","trichophorum-germanicum","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium aureum","trifolium-aureum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium fragiferum","trifolium-fragiferum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium ochroleucon","trifolium-ochroleucon","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium retusum","trifolium-retusum","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium spadiceum","trifolium-spadiceum","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Trifolium striatum","trifolium-striatum","3","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Triglochin maritima","triglochin-maritima","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Triglochin palustris","triglochin-palustris","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Tuberaria guttata","tuberaria-guttata","0","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Urtica urens","urtica-urens","V","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Utricularia australis","utricularia-australis","V","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Utricularia intermedia","utricularia-intermedia","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Utricularia minor","utricularia-minor","2","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Utricularia ochroleuca","utricularia-ochroleuca","1","not in naturadb","not in naturadb","not in naturadb"
"Sachsen-Anhalt","Valeriana excelsa","valeriana-excelsa","3","not in naturadb","not in naturadb","not in naturadb"
